date,serial_number,model,capacity_bytes,failure,vault_id,pod_id,is_legacy_format,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_71_normalized,smart_71_raw,smart_90_normalized,smart_90_raw,smart_160_normalized,smart_160_raw,smart_161_normalized,smart_161_raw,smart_163_normalized,smart_163_raw,smart_164_normalized,smart_164_raw,smart_165_normalized,smart_165_raw,smart_166_normalized,smart_166_raw,smart_167_normalized,smart_167_raw,smart_168_normalized,smart_168_raw,smart_169_normalized,smart_169_raw,smart_170_normalized,smart_170_raw,smart_171_normalized,smart_171_raw,smart_172_normalized,smart_172_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_175_normalized,smart_175_raw,smart_176_normalized,smart_176_raw,smart_177_normalized,smart_177_raw,smart_178_normalized,smart_178_raw,smart_179_normalized,smart_179_raw,smart_180_normalized,smart_180_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_218_normalized,smart_218_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_230_normalized,smart_230_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_234_normalized,smart_234_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_244_normalized,smart_244_raw,smart_245_normalized,smart_245_raw,smart_246_normalized,smart_246_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,source_file
2023-04-08,X8H0A02SF97G,TOSHIBA MG07ACA14TA,14000519643136,1,1066,16,False,100.0,0.0,100.0,0.0,100.0,7957.0,100.0,10.0,100.0,2.0,100.0,0.0,100.0,0.0,31.0,27889.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,86.0,100.0,29.0,,,100.0,2.0,100.0,1.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,1703936.0,31.0,27832.0,100.0,0.0,100.0,0.0,,,100.0,588.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-08.csv
2023-04-08,10C0A0AVF97G,TOSHIBA MG07ACA14TA,14000519643136,1,1069,7,False,100.0,0.0,100.0,0.0,100.0,8088.0,100.0,7.0,100.0,0.0,100.0,0.0,100.0,0.0,32.0,27213.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,4.0,100.0,1.0,100.0,579.0,100.0,30.0,,,100.0,0.0,100.0,5.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,16777218.0,34.0,26561.0,100.0,0.0,100.0,0.0,,,100.0,581.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-08.csv
2023-04-08,ZA181AAT,ST8000NM0055,8001563222016,1,1090,19,False,82.0,177362808.0,,,89.0,0.0,100.0,8.0,100.0,0.0,90.0,964737098.0,,,44.0,49623.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,93.0,7.0,100.0,0.0,100.0,0.0,65.0,35.0,95.0,10321.0,100.0,25.0,66.0,68519.0,35.0,35.0,82.0,177362808.0,,,100.0,16.0,100.0,16.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,49554.0,100.0,89935802352.0,100.0,465753947812.0,,,,,,,,,,,,,,,,,,,,,2023-04-08.csv
2023-04-08,8HK3DGKH,HGST HUH721212ALN604,12000138625024,1,1113,8,False,100.0,0.0,100.0,0.0,161.0,407.0,100.0,11.0,100.0,1.0,100.0,0.0,100.0,0.0,95.0,38603.0,100.0,0.0,,,100.0,11.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1448.0,99.0,1448.0,193.0,31.0,,,100.0,1.0,100.0,5.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-08.csv
2023-04-08,AAG6MH8H,HGST HUH721212ALN604,12000138625024,1,1118,2,False,100.0,0.0,100.0,0.0,100.0,0.0,100.0,9.0,100.0,0.0,100.0,0.0,100.0,0.0,95.0,37668.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1398.0,99.0,1398.0,171.0,35.0,,,100.0,0.0,100.0,2.0,100.0,2.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-08.csv
2023-04-08,2AGMNMKY,HGST HUH721212ALN604,12000138625024,1,1124,16,False,100.0,0.0,100.0,0.0,160.0,414.0,100.0,16.0,100.0,9.0,100.0,0.0,100.0,0.0,96.0,34197.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1355.0,99.0,1355.0,136.0,44.0,,,100.0,9.0,100.0,37.0,100.0,65.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-08.csv
2023-04-08,8CH4X57E,HGST HUH721212ALN604,12000138625024,1,1124,16,False,100.0,65536.0,100.0,0.0,165.0,398.0,100.0,13.0,100.0,2.0,100.0,0.0,100.0,0.0,96.0,34183.0,100.0,0.0,,,100.0,13.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1718.0,99.0,1718.0,142.0,42.0,,,100.0,2.0,100.0,65.0,100.0,92.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-08.csv
2023-04-08,2AGPL96Y,HGST HUH721212ALN604,12000138625024,1,1125,13,False,100.0,0.0,130.0,100.0,100.0,0.0,100.0,4.0,100.0,0.0,100.0,0.0,132.0,17.0,96.0,33958.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1339.0,99.0,1339.0,146.0,41.0,,,100.0,0.0,100.0,20.0,100.0,86.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-08.csv
2023-04-08,ZHZ43K8N,ST12000NM0008,12000138625024,1,1131,15,False,59.0,141462080.0,,,97.0,0.0,100.0,3.0,100.0,640.0,85.0,317367516.0,,,66.0,30219.0,100.0,0.0,,,100.0,3.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,27.0,100.0,0.0,,,64.0,36.0,,,100.0,300.0,100.0,1359.0,36.0,36.0,1.0,141462080.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,30043.0,100.0,102538918864.0,100.0,363423606130.0,,,,,,,,,,,,,,,,,,,,,2023-04-08.csv
2023-04-08,ZHZ3J52P,ST12000NM0008,12000138625024,1,1132,19,False,79.0,72200488.0,,,91.0,0.0,100.0,10.0,100.0,1528.0,79.0,77717161.0,,,66.0,30273.0,100.0,0.0,,,100.0,8.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,943.0,100.0,0.0,,,59.0,41.0,,,100.0,338.0,100.0,1911.0,41.0,41.0,1.0,72200488.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,29865.0,100.0,102648967608.0,100.0,396448147044.0,,,,,,,,,,,,,,,,,,,,,2023-04-08.csv
2023-04-08,Y8S0A02QF97G,TOSHIBA MG07ACA14TA,14000519643136,1,1133,0,False,100.0,0.0,100.0,0.0,100.0,7893.0,100.0,7.0,100.0,0.0,100.0,0.0,100.0,0.0,26.0,29904.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,206.0,100.0,1.0,100.0,14.0,100.0,32.0,,,100.0,0.0,100.0,1.0,100.0,1.0,200.0,0.0,,,,,,,,,,,,,100.0,151781378.0,26.0,29890.0,100.0,0.0,100.0,0.0,,,100.0,576.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-08.csv
2023-04-08,Z8A0A07XF97G,TOSHIBA MG07ACA14TA,14000519643136,1,1133,1,False,100.0,0.0,100.0,0.0,100.0,7702.0,100.0,7.0,100.0,0.0,100.0,0.0,100.0,0.0,26.0,29898.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1.0,100.0,0.0,100.0,14.0,100.0,31.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,218759170.0,26.0,29895.0,100.0,0.0,100.0,0.0,,,100.0,591.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-08.csv
2023-04-08,ZHZ4XDL1,ST12000NM0008,12000138625024,1,1135,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-08.csv
2023-04-08,ZHZ44XKJ,ST12000NM0008,12000138625024,1,1136,11,False,67.0,115866232.0,,,93.0,0.0,100.0,6.0,98.0,11520.0,88.0,677358978.0,,,70.0,26692.0,100.0,0.0,,,100.0,6.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,33.0,100.0,0.0,,,67.0,33.0,,,100.0,0.0,100.0,1580.0,33.0,33.0,1.0,115866232.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,26476.0,100.0,97429817000.0,100.0,450050178408.0,,,,,,,,,,,,,,,,,,,,,2023-04-08.csv
2023-04-08,ZLW17RVD,ST14000NM001G,14000519643136,1,1146,18,False,59.0,6089592.0,,,90.0,0.0,100.0,51.0,100.0,56.0,87.0,556036385.0,,,75.0,22226.0,100.0,0.0,,,100.0,51.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,240.0,100.0,0.0,,,67.0,33.0,,,100.0,39.0,100.0,1879.0,33.0,33.0,,,,,96.0,2608.0,96.0,2608.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,21766.0,100.0,102366452832.0,100.0,284605665464.0,,,,,,,,,,,,,,,,,,,,,2023-04-08.csv
2023-04-08,ZL2C5Q0T,ST14000NM001G,14000519643136,1,1163,0,False,79.0,75552408.0,,,98.0,0.0,100.0,2.0,100.0,0.0,88.0,650243961.0,,,83.0,15028.0,100.0,0.0,,,100.0,2.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,65537.0,,,66.0,34.0,,,100.0,0.0,100.0,1686.0,34.0,34.0,,,,,100.0,64.0,100.0,64.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,14584.0,100.0,83489565920.0,100.0,227380164432.0,,,,,,,,,,,,,,,,,,,,,2023-04-08.csv
2023-04-08,61A0A0RBF97G,TOSHIBA MG07ACA14TA,14000519643136,1,1400,14,False,100.0,0.0,100.0,0.0,100.0,7857.0,100.0,3.0,100.0,0.0,100.0,0.0,100.0,0.0,64.0,14777.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,29.0,100.0,1.0,100.0,69.0,100.0,33.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,100794372.0,64.0,14726.0,100.0,0.0,100.0,0.0,,,100.0,595.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-08.csv
2023-04-08,61A0A154F97G,TOSHIBA MG07ACA14TA,14000519643136,1,1400,14,False,100.0,0.0,100.0,0.0,100.0,8054.0,100.0,5.0,100.0,44.0,100.0,0.0,100.0,0.0,64.0,14781.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1.0,100.0,2.0,100.0,71.0,100.0,24.0,,,100.0,12.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,50593793.0,64.0,14693.0,100.0,0.0,100.0,0.0,,,100.0,586.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-08.csv
2023-04-09,S301JQ43,ST4000DM000,4000787030016,1,1009,12,False,117.0,146800392.0,,,92.0,0.0,100.0,394.0,100.0,0.0,87.0,633799647.0,,,79.0,18613.0,100.0,0.0,,,100.0,352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,2.0,1.0,243446.0,22.0,22.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,17209.0,100.0,53789976032.0,100.0,157863178864.0,,,,,,,,,,,,,,,,,,,,,2023-04-09.csv
2023-04-09,Z305K1XZ,ST4000DM000,4000787030016,1,1023,17,False,119.0,215867240.0,,,97.0,0.0,100.0,3.0,100.0,24.0,88.0,727391123.0,,,30.0,61948.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1.0,100.0,0.0,93.0,7.0,100.0,2.0,100.0,0.0,60.0,40.0,100.0,0.0,100.0,0.0,98.0,4392.0,40.0,40.0,,,,,90.0,1768.0,90.0,1768.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,61900.0,100.0,64052922232.0,100.0,478530808251.0,,,,,,,,,,,,,,,,,,,,,2023-04-09.csv
2023-04-09,ZA12JLHE,ST8000DM002,8001563222016,1,1032,3,False,65.0,214207540.0,,,84.0,0.0,100.0,11.0,100.0,1275.0,96.0,3950495308.0,,,35.0,57158.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,15.0,85.0,100.0,1.0,100.0,0.0,51.0,49.0,82.0,36541.0,100.0,5.0,67.0,67337.0,49.0,49.0,23.0,214207540.0,,,100.0,24.0,100.0,24.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,56933.0,100.0,106491099584.0,100.0,456005449696.0,,,,,,,,,,,,,,,,,,,,,2023-04-09.csv
2023-04-09,ZA17241H,ST8000NM0055,8001563222016,1,1041,13,False,77.0,46536080.0,,,89.0,0.0,100.0,12.0,100.0,112.0,93.0,1872479529.0,,,41.0,52034.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,61.0,39.0,85.0,31422.0,100.0,35.0,62.0,76963.0,39.0,39.0,77.0,46536080.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,51979.0,100.0,94205121272.0,100.0,405194714630.0,,,,,,,,,,,,,,,,,,,,,2023-04-09.csv
2023-04-09,ZA18GQ69,ST8000NM0055,8001563222016,1,1053,16,False,81.0,114330600.0,,,89.0,0.0,100.0,8.0,78.0,23844.0,93.0,1935843992.0,,,57.0,38254.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,1.0,121.0,100.0,4295032833.0,100.0,0.0,69.0,31.0,82.0,36972.0,100.0,368.0,100.0,1899.0,31.0,31.0,81.0,114330600.0,,,100.0,8.0,100.0,8.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,38108.0,100.0,65822664968.0,100.0,602536955772.0,,,,,,,,,,,,,,,,,,,,,2023-04-09.csv
2023-04-09,88R0A03VF97G,TOSHIBA MG07ACA14TA,14000519643136,1,1066,13,False,100.0,0.0,100.0,0.0,100.0,7813.0,100.0,14.0,100.0,2.0,100.0,0.0,100.0,0.0,31.0,27903.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,1.0,100.0,91.0,100.0,32.0,,,100.0,2.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,251789314.0,31.0,27859.0,100.0,0.0,100.0,0.0,,,100.0,583.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-09.csv
2023-04-09,9LG3U60A,WDC WUH721414ALE6L4,14000519643136,1,1080,5,False,100.0,0.0,21.0,6073.0,97.0,307.0,100.0,5.0,100.0,0.0,100.0,0.0,133.0,18.0,98.0,18887.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,465.0,100.0,465.0,63.0,32.0,,,100.0,0.0,100.0,32.0,100.0,3.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-09.csv
2023-04-09,ZLW1DN5M,ST12000NM001G,12000138625024,1,1110,16,False,67.0,178728402.0,,,94.0,0.0,100.0,6.0,100.0,0.0,90.0,941896458.0,,,80.0,18183.0,100.0,0.0,,,100.0,5.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,43.0,100.0,0.0,,,65.0,35.0,,,100.0,2.0,99.0,2005.0,35.0,35.0,,,,,100.0,8.0,100.0,8.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,17824.0,100.0,73305824960.0,100.0,196651764583.0,,,,,,,,,,,,,,,,,,,,,2023-04-09.csv
2023-04-09,AAG6LEMH,HGST HUH721212ALN604,12000138625024,1,1118,7,False,100.0,0.0,100.0,0.0,100.0,0.0,100.0,7.0,100.0,0.0,100.0,0.0,100.0,0.0,95.0,37699.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,2133.0,99.0,2133.0,136.0,44.0,,,100.0,0.0,100.0,48.0,100.0,92.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-09.csv
2023-04-09,AAG765VH,HGST HUH721212ALN604,12000138625024,1,1120,2,False,100.0,0.0,100.0,0.0,161.0,408.0,100.0,18.0,100.0,20.0,100.0,0.0,100.0,0.0,95.0,36194.0,100.0,0.0,,,100.0,18.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1637.0,99.0,1637.0,171.0,35.0,,,100.0,20.0,100.0,8.0,100.0,81.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-09.csv
2023-04-09,AAH9307H,HGST HUH721212ALN604,12000138625024,1,1122,1,False,100.0,0.0,100.0,0.0,100.0,0.0,100.0,6.0,100.0,1.0,100.0,0.0,100.0,0.0,96.0,34830.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,2112.0,99.0,2112.0,157.0,38.0,,,100.0,1.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-09.csv
2023-04-09,ZJV3BXCY,ST12000NM0007,12000138625024,1,1128,1,False,80.0,89291544.0,,,89.0,0.0,100.0,57.0,92.0,33712.0,88.0,654498019.0,,,65.0,31160.0,100.0,0.0,,,100.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,47.0,100.0,0.0,,,73.0,27.0,,,100.0,446.0,100.0,1849.0,27.0,27.0,80.0,89291544.0,,,100.0,8.0,100.0,8.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,30891.0,100.0,100783080968.0,100.0,379287478296.0,,,,,,,,,,,,,,,,,,,,,2023-04-09.csv
2023-04-09,ZJV4F3PB,ST12000NM0007,12000138625024,1,1128,10,False,76.0,72766008.0,,,89.0,0.0,100.0,20.0,84.0,440.0,88.0,664884878.0,,,65.0,31153.0,100.0,0.0,,,100.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,147.0,100.0,0.0,,,65.0,35.0,,,100.0,390.0,100.0,1621.0,35.0,35.0,79.0,72766008.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,30925.0,100.0,100108902848.0,100.0,423890141000.0,,,,,,,,,,,,,,,,,,,,,2023-04-09.csv
2023-04-09,ZHZ50RD4,ST12000NM0008,12000138625024,1,1135,6,False,74.0,166133808.0,,,91.0,0.0,100.0,13.0,98.0,9552.0,90.0,999547256.0,,,67.0,28940.0,100.0,0.0,,,100.0,12.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,75.0,100.0,65537.0,,,59.0,41.0,,,100.0,3.0,95.0,10178.0,41.0,41.0,1.0,166133808.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,26734.0,100.0,100099473912.0,100.0,343182861586.0,,,,,,,,,,,,,,,,,,,,,2023-04-09.csv
2023-04-09,ZLW17SGH,ST14000NM001G,14000519643136,1,1146,11,False,74.0,218915040.0,,,90.0,0.0,100.0,13.0,100.0,0.0,85.0,322956876.0,,,75.0,22239.0,100.0,0.0,,,100.0,13.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,20.0,100.0,12885098503.0,,,71.0,29.0,,,100.0,3.0,100.0,1783.0,29.0,29.0,,,,,100.0,336.0,100.0,336.0,200.0,10.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,21784.0,100.0,101833406144.0,100.0,289501894738.0,,,,,,,,,,,,,,,,,,,,,2023-04-09.csv
