date,serial_number,model,capacity_bytes,failure,datacenter,cluster_id,vault_id,pod_id,pod_slot_num,is_legacy_format,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_27_normalized,smart_27_raw,smart_71_normalized,smart_71_raw,smart_82_normalized,smart_82_raw,smart_90_normalized,smart_90_raw,smart_160_normalized,smart_160_raw,smart_161_normalized,smart_161_raw,smart_163_normalized,smart_163_raw,smart_164_normalized,smart_164_raw,smart_165_normalized,smart_165_raw,smart_166_normalized,smart_166_raw,smart_167_normalized,smart_167_raw,smart_168_normalized,smart_168_raw,smart_169_normalized,smart_169_raw,smart_170_normalized,smart_170_raw,smart_171_normalized,smart_171_raw,smart_172_normalized,smart_172_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_175_normalized,smart_175_raw,smart_176_normalized,smart_176_raw,smart_177_normalized,smart_177_raw,smart_178_normalized,smart_178_raw,smart_179_normalized,smart_179_raw,smart_180_normalized,smart_180_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_211_normalized,smart_211_raw,smart_212_normalized,smart_212_raw,smart_218_normalized,smart_218_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_230_normalized,smart_230_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_234_normalized,smart_234_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_244_normalized,smart_244_raw,smart_245_normalized,smart_245_raw,smart_246_normalized,smart_246_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,source_file
2024-04-02,2EHZJX9X,HGST HUH728080ALE604,8001563222016,1,sac0,0,1029,11,2.0,False,100.0,0.0,132.0,112.0,215.0,203.0,100.0,24.0,100.0,0.0,100.0,0.0,128.0,18.0,91.0,67405.0,100.0,0.0,,,100.0,19.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,2738.0,98.0,2738.0,253.0,18.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-02.csv
2024-04-02,66GHS5M9S,TOSHIBA MQ01ABF050,500107862016,1,phx1,0,1052,10,,False,100.0,0.0,100.0,0.0,100.0,1319.0,100.0,17.0,100.0,0.0,100.0,0.0,100.0,0.0,1.0,59881.0,100.0,0.0,,,100.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,23.0,100.0,3.0,100.0,8111.0,100.0,33.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,0.0,1.0,59870.0,100.0,0.0,100.0,0.0,,,100.0,174.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-02.csv
2024-04-02,ZHZ50G8N,ST12000NM0008,12000138625024,1,phx1,0,1065,7,29.0,False,76.0,195339480.0,,,90.0,0.0,100.0,17.0,88.0,21656.0,90.0,987932816.0,,,58.0,37584.0,100.0,0.0,,,100.0,16.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,188.0,100.0,17180327943.0,,,68.0,32.0,,,100.0,3.0,99.0,2191.0,32.0,32.0,1.0,195339480.0,,,1.0,220288.0,1.0,220288.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,37298.0,100.0,116443928736.0,100.0,510217495438.0,,,,,,,,,,,,,,,,,,,,,2024-04-02.csv
2024-04-02,X8F0A003F97G,TOSHIBA MG07ACA14TA,14000519643136,1,phx1,0,1066,7,40.0,False,100.0,0.0,100.0,0.0,100.0,7817.0,100.0,11.0,100.0,0.0,100.0,0.0,100.0,0.0,9.0,36512.0,100.0,0.0,,,100.0,11.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,25.0,100.0,1.0,100.0,81.0,100.0,34.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,237109253.0,9.0,36469.0,100.0,0.0,100.0,0.0,,,100.0,589.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-02.csv
2024-04-02,ZHZ635R4,ST12000NM0008,12000138625024,1,phx1,0,1068,3,29.0,False,79.0,79872136.0,,,90.0,0.0,100.0,15.0,100.0,32.0,86.0,385931412.0,,,60.0,35900.0,100.0,0.0,,,100.0,14.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,62.0,100.0,8590196740.0,,,66.0,34.0,,,100.0,2.0,99.0,3522.0,34.0,34.0,1.0,79872136.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,35310.0,100.0,116435026968.0,100.0,704935207468.0,,,,,,,,,,,,,,,,,,,,,2024-04-02.csv
2024-04-02,ZL23WSJL,ST16000NM001G,16000900661248,1,phx1,0,1081,8,8.0,False,83.0,205354920.0,,,98.0,0.0,100.0,2.0,100.0,0.0,82.0,144766919.0,,,70.0,26839.0,100.0,0.0,,,100.0,2.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,13.0,100.0,0.0,,,71.0,29.0,,,100.0,0.0,99.0,2248.0,29.0,29.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,26352.0,100.0,119753531472.0,100.0,436605962438.0,,,,,,,,,,,,,,,,,,,,,2024-04-02.csv
2024-04-02,ZA189K11,ST8000NM0055,8001563222016,1,sac0,0,1092,5,44.0,False,71.0,232510152.0,,,89.0,0.0,100.0,21.0,43.0,28992.0,95.0,3527861163.0,,,35.0,57663.0,100.0,0.0,,,100.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,1.0,623.0,100.0,0.0,100.0,0.0,62.0,38.0,86.0,28756.0,100.0,26.0,58.0,84166.0,38.0,38.0,84.0,232510152.0,,,100.0,8.0,100.0,8.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,57594.0,100.0,99660271384.0,100.0,489761864676.0,,,,,,,,,,,,,,,,,,,,,2024-04-02.csv
2024-04-02,2AGMNLWY,HGST HUH721212ALN604,12000138625024,1,sac2,0,1122,19,10.0,False,100.0,0.0,100.0,0.0,158.0,414.0,100.0,10.0,100.0,1.0,100.0,0.0,100.0,0.0,94.0,43429.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1646.0,99.0,1646.0,176.0,34.0,,,100.0,1.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-02.csv
2024-04-02,2AGMNESY,HGST HUH721212ALN604,12000138625024,1,sac2,0,1124,14,0.0,False,100.0,65536.0,100.0,0.0,161.0,407.0,100.0,13.0,100.0,1.0,100.0,0.0,100.0,0.0,94.0,42830.0,100.0,0.0,,,100.0,13.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1583.0,99.0,1583.0,193.0,31.0,,,100.0,1.0,100.0,3.0,100.0,3.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-02.csv
2024-04-02,ZJV496QM,ST12000NM0007,12000138625024,1,sac0,0,1128,6,33.0,False,80.0,179891544.0,,,90.0,0.0,100.0,19.0,100.0,3416.0,81.0,130396282.0,,,55.0,39768.0,100.0,0.0,,,100.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,2.0,100.0,0.0,,,67.0,33.0,,,100.0,543.0,99.0,2234.0,33.0,33.0,83.0,179891544.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,39454.0,100.0,113990811048.0,100.0,556111546296.0,,,,,,,,,,,,,,,,,,,,,2024-04-02.csv
