date,serial_number,model,capacity_bytes,failure,datacenter,cluster_id,vault_id,pod_id,pod_slot_num,is_legacy_format,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_27_normalized,smart_27_raw,smart_71_normalized,smart_71_raw,smart_82_normalized,smart_82_raw,smart_90_normalized,smart_90_raw,smart_160_normalized,smart_160_raw,smart_161_normalized,smart_161_raw,smart_163_normalized,smart_163_raw,smart_164_normalized,smart_164_raw,smart_165_normalized,smart_165_raw,smart_166_normalized,smart_166_raw,smart_167_normalized,smart_167_raw,smart_168_normalized,smart_168_raw,smart_169_normalized,smart_169_raw,smart_170_normalized,smart_170_raw,smart_171_normalized,smart_171_raw,smart_172_normalized,smart_172_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_175_normalized,smart_175_raw,smart_176_normalized,smart_176_raw,smart_177_normalized,smart_177_raw,smart_178_normalized,smart_178_raw,smart_179_normalized,smart_179_raw,smart_180_normalized,smart_180_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_211_normalized,smart_211_raw,smart_212_normalized,smart_212_raw,smart_218_normalized,smart_218_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_230_normalized,smart_230_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_234_normalized,smart_234_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_244_normalized,smart_244_raw,smart_245_normalized,smart_245_raw,smart_246_normalized,smart_246_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw
07-12-2024,ZA13ZKWF,ST8000DM002,8.00156E+12,1,sac0,0,1038,3,43,FALSE,83,190637320,,,84,0,100,18,100,72,93,2056474946,,,22,69092,100,0,,,100,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,99,1,100,0,100,0,63,37,90,20836,100,4,64,73874,37,37,20,190637320,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,69005,100,1.20574E+11,100,6.16959E+11,,,,,,,,,,,,,,,,,,,,
07-12-2024,5PH9PP5F,HGST HUH721212ALE604,1.20001E+13,1,phx1,0,1058,9,0,FALSE,100,0,132,96,163,404,100,14,100,0,100,0,140,15,96,33283,100,0,,,100,14,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1231,99,1231,206,29,,,100,0,100,1,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-12-2024,VKGKM5UX,HGST HUH728080ALE600,8.00156E+12,1,sac2,0,1096,9,33,FALSE,100,0,133,108,147,456,100,14,100,0,100,0,128,18,92,61830,100,0,,,100,14,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,13123,90,13123,187,32,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-12-2024,3070A19WF97G,TOSHIBA MG07ACA14TA,1.40005E+13,1,sac0,0,1106,13,57,FALSE,100,0,100,0,100,8102,100,10,100,7,100,0,100,0,18,33151,100,0,,,100,5,,,,,,,,,,,,,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1,100,2,100,14,100,25,,,100,7,100,1,100,0,200,0,,,,,,,,,,,,,,,,,100,83886081,18,32868,100,0,100,0,,,100,585,,,,,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,
07-12-2024,2AGM5X7Y,HGST HUH721212ALN604,1.20001E+13,1,sac2,0,1122,12,29,FALSE,100,0,100,0,100,0,100,9,100,0,100,0,100,0,93,49414,100,0,,,100,9,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,2286,99,2286,193,31,,,100,0,100,59,100,96,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-12-2024,8CH384LE,HGST HUH721212ALN604,1.20001E+13,1,sac2,0,1122,16,45,FALSE,97,7,100,0,163,405,100,16,100,4,100,0,100,0,93,49412,100,0,,,100,14,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,2574,98,2574,206,29,,,100,4,100,14,100,56,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-12-2024,ZHZ3DKM2,ST14000NM0138,1.40005E+13,1,sac2,0,1156,3,0,FALSE,73,70385072,,,90,0,100,28,100,0,88,620356092,,,61,34708,100,0,,,100,26,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,451,100,2,,,68,32,,,100,57,99,2432,32,32,1,70385072,,,100,8,100,8,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,33904,100,1.40921E+11,100,5.81319E+11,,,,,,,,,,,,,,,,,,,,
07-12-2024,ZHZ4GB1N,ST14000NM0138,1.40005E+13,1,sac2,0,1156,3,,FALSE,84,228913312,,,90,0,100,28,100,0,82,155620885,,,61,34701,100,0,,,100,26,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,68,32,,,100,51,99,2408,32,32,1,228913312,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,33894,100,1.50785E+11,100,4.82747E+11,,,,,,,,,,,,,,,,,,,,
07-12-2024,ZL2MLRS7,ST16000NM001G,1.60009E+13,1,phx1,0,1403,3,17,FALSE,71,207370568,,,99,0,100,1,100,0,87,456296215,,,82,16297,100,0,,,100,1,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,40,100,0,,,69,31,,,100,0,91,18923,31,31,,,,,100,40,100,40,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,14570,100,70341511088,100,1.77669E+11,,,,,,,,,,,,,,,,,,,,
07-12-2024,1PGYPUUY,WDC WUH722222ALE6L4,2.2001E+13,1,phx1,0,1414,14,37,FALSE,100,65536,148,50,84,331,100,11,100,0,100,0,140,15,100,620,100,0,,,100,11,,,,,,,,,,,100,6553700,,,,,,,100,0,,,100,5.28281E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,37,100,37,57,38,,,100,0,100,56,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-12-2024,3GJGV5VK,WDC WUH721816ALE6L4,1.60009E+13,1,sac2,20,3000,5,15,FALSE,100,0,136,96,83,340,100,17,100,10,100,0,128,18,98,20669,100,0,,,100,17,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,3090,100,3090,62,33,,,100,10,100,0,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-12-2024,52U0A07ZFVKG,TOSHIBA MG08ACA16TA,1.60009E+13,1,ams5,31,2022,13,,FALSE,100,0,100,0,100,8001,100,18,100,0,95,0,100,0,52,19509,100,0,,,100,18,,,,,,,,,,,,,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,14,100,17,100,54,100,34,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100,35389485,69,12768,100,0,100,0,,,100,593,,,,,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,
07-12-2024,6280A118FVKG,TOSHIBA MG08ACA16TA,1.60009E+13,1,iad1,50,1002,13,,FALSE,100,0,80,0,100,7837,100,19,100,0,100,0,100,0,54,18686,100,0,,,100,19,,,,,,,,,,,,,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,18,100,1304,100,34,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100,50724866,55,18380,100,0,100,0,,,100,592,,,,,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,
15-12-2024,88R0A026F97G,TOSHIBA MG07ACA14TA,1.40005E+13,1,phx1,0,1066,15,22,FALSE,100,0,100,0,100,7879,100,16,100,0,100,0,100,0,1,42701,100,0,,,100,13,,,,,,,,,,,,,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,440,100,0,100,88,100,31,,,100,0,100,1,100,3,200,41,,,,,,,,,,,,,,,,,100,152961029,1,42612,100,0,100,0,,,100,584,,,,,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,
15-12-2024,ZLW0HCGP,ST12000NM001G,1.20001E+13,1,phx1,0,1071,9,0,FALSE,60,20938176,,,96,0,100,4,100,1120,83,194683260,,,55,40222,100,0,,,100,3,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,196,100,0,,,75,25,,,100,0,99,2119,25,25,,,,,100,448,100,448,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,39866,100,1.34924E+11,100,6.56114E+11,,,,,,,,,,,,,,,,,,,,
15-12-2024,11J0A0J1F97G,TOSHIBA MG07ACA14TA,1.40005E+13,1,phx1,0,1082,19,59,FALSE,100,0,100,0,100,7931,100,7,100,0,100,0,100,0,20,32240,100,0,,,100,6,,,,,,,,,,,,,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1,100,2,100,174,100,35,,,100,0,100,1,100,0,200,0,,,,,,,,,,,,,,,,,100,67895298,20,32071,100,0,100,0,,,100,583,,,,,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,
15-12-2024,ZL22YS48,ST16000NM001G,1.60009E+13,1,phx1,0,1084,15,22,FALSE,75,29821008,,,92,0,100,7,100,0,86,417421131,,,65,31486,100,0,,,100,7,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,4295557433,,,62,38,,,100,4,99,2435,38,38,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,31058,100,1.55345E+11,100,4.77258E+11,,,,,,,,,,,,,,,,,,,,
15-12-2024,ZL005DFL,ST12000NM0008,1.20001E+13,1,sac0,0,1137,13,0,FALSE,71,85520216,,,95,0,100,4,100,216,78,59850187,,,54,40870,100,0,,,100,4,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,56,100,655370,,,82,18,,,100,0,100,1960,18,18,2,85520216,,,99,976,99,976,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,40610,100,1.22919E+11,100,5.31709E+11,,,,,,,,,,,,,,,,,,,,
15-12-2024,ZL22YS7S,ST16000NM001G,1.60009E+13,1,phx1,0,1406,1,34,FALSE,77,53946720,,,90,0,100,14,100,240,89,812179338,,,68,28262,100,0,,,100,14,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,59,100,0,,,65,35,,,100,1,98,4310,35,35,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,27024,100,1.55009E+11,100,3.9193E+11,,,,,,,,,,,,,,,,,,,,
15-12-2024,2BJDDJWD,WDC WUH721816ALE6L0,1.60009E+13,1,ams5,31,2011,19,12,FALSE,100,65536,100,92,86,295,100,12,100,1,100,0,100,15,97,27008,100,0,,,100,12,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,996,100,996,43,49,,,100,1,100,120,100,0,100,0,,,,,,,,,,,,,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,100,3.23727E+11,100,7.16719E+11,,,,,,,,,,,,,,,,,,,,
05-10-2024,ZHZ6231Q,ST12000NM0008,1.20001E+13,1,phx1,0,1070,13,52,FALSE,79,80430016,,,90,0,100,11,100,400,77,69466956841,,,56,39382,100,0,,,100,11,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2323,100,131074,,,63,37,,,100,75,100,1853,37,37,1,80430016,,,100,8,100,8,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,39179,100,1.21029E+11,100,6.56641E+11,,,,,,,,,,,,,,,,,,,,
05-10-2024,AAG6B5HH,HGST HUH721212ALN604,1.20001E+13,1,sac0,0,1120,12,39,FALSE,100,0,100,0,253,52,100,84,100,0,100,0,100,0,93,49267,100,0,,,100,84,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,2323,99,2323,193,31,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-10-2024,AAG61LJH,HGST HUH721212ALN604,1.20001E+13,1,sac0,0,1120,15,25,FALSE,100,0,100,0,160,409,100,53,100,241,100,0,100,0,93,49265,100,0,,,100,52,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,2388,99,2388,176,34,,,100,241,100,22,100,93,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-10-2024,AAHL9Z8H,HGST HUH721212ALN604,1.20001E+13,1,sac2,0,1127,0,1,FALSE,94,917510,133,92,100,0,100,9,100,14,100,0,128,18,94,45192,100,0,,,100,8,,,,,,,,,,,79,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1638,99,1638,162,37,,,100,14,100,27,100,21,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-10-2024,8DGNPM2H,HGST HUH721212ALE604,1.20001E+13,1,sac0,0,1145,18,24,FALSE,77,42729883,132,96,162,407,100,15,100,95,100,0,128,18,95,36135,100,0,,,100,15,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1341,99,1341,176,34,,,100,95,100,608,100,83,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-10-2024,8HH73YEH,HGST HUH721212ALE604,1.20001E+13,1,sac0,0,1145,18,25,FALSE,100,0,132,96,161,408,100,17,100,4,100,0,140,15,95,36136,100,0,,,100,17,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1794,99,1794,214,28,,,100,4,100,240,100,65,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-10-2024,AAH2XDGH,HGST HUH721212ALE604,1.20001E+13,1,sac0,0,1145,18,36,FALSE,100,0,132,96,161,408,100,17,100,66,100,0,140,15,95,36120,100,0,,,100,17,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1850,99,1850,181,33,,,100,66,100,200,100,22,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-10-2024,Z1H0A00DFVKG,TOSHIBA MG08ACA16TA,1.60009E+13,1,sac2,20,3004,4,16,FALSE,100,0,100,0,100,5172,100,12,100,0,100,0,100,0,74,10565,100,0,,,100,12,,,,,,,,,,,,,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1,100,11,100,138,100,36,,,100,0,100,1,100,1,200,0,,,,,,,,,,,,,,,,,100,67371012,76,9786,100,0,100,0,,,100,530,,,,,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,
24-12-2024,176FT02ST,TOSHIBA MQ01ABF050M,5.00108E+11,1,sac2,0,1094,8,,FALSE,100,0,100,0,100,1443,100,26,100,0,100,0,100,0,1,59797,100,0,,,100,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,17,100,9,97,35074,100,31,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100,0,1,59559,100,0,100,0,,,100,262,,,,,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,
24-12-2024,8CH5HRYE,HGST HUH721212ALN604,1.20001E+13,1,sac2,0,1124,3,18,FALSE,100,0,100,0,173,409,100,13,100,19,100,0,100,0,93,49206,100,0,,,100,12,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1783,99,1783,200,30,,,100,19,100,42,100,87,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-12-2024,8HG28X5H,HGST HUH721212ALE604,1.20001E+13,1,sac2,0,1129,0,17,FALSE,100,0,132,96,100,0,100,7,100,17,100,0,128,18,95,38552,100,0,,,100,7,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1497,99,1497,206,29,,,100,17,100,16,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-12-2024,QGK6187T,WDC WUH721414ALE6L4,1.40005E+13,1,sac2,0,1152,17,48,FALSE,100,0,138,92,82,371,100,6,100,3,100,0,133,18,95,35437,100,0,,,100,6,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1420,100,1420,60,34,,,100,3,100,32,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-12-2024,ZL231162,ST16000NM001G,1.60009E+13,1,sac0,0,1157,4,46,FALSE,73,19878488,,,95,0,100,4,100,0,90,925148793,,,61,34273,100,0,,,100,4,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,71,29,,,100,1,97,7363,29,29,,,,,100,168,100,168,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,32742,100,1.30739E+11,100,4.17624E+11,,,,,,,,,,,,,,,,,,,,
24-12-2024,2CKGN4WN,WDC WUH721816ALE6L4,1.60009E+13,1,sac2,0,1169,14,19,FALSE,82,47121152,135,100,84,332,100,34,100,0,100,0,140,15,97,25097,100,0,,,100,34,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1588,100,1588,62,33,,,100,0,100,16,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-12-2024,1270A0CSFVKG,TOSHIBA MG08ACA16TA,1.60009E+13,1,iad1,50,1000,11,7,FALSE,100,0,80,0,100,8087,100,12,100,4,100,0,100,0,54,18442,100,0,,,100,12,,,,,,,,,,,,,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1,100,11,100,475,100,25,,,100,4,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100,253755395,55,18278,100,0,100,0,,,100,593,,,,,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,
24-12-2024,6250A096FVKG,TOSHIBA MG08ACA16TA,1.60009E+13,1,iad1,50,1003,10,16,FALSE,100,0,90,0,100,8056,100,8,100,0,100,0,100,0,53,19126,100,0,,,100,8,,,,,,,,,,,,,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,7,100,1484,100,30,,,100,0,100,29,100,0,200,0,,,,,,,,,,,,,,,,,100,18087937,53,18804,100,0,100,0,,,100,594,,,,,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,
24-12-2024,6250A1MHFVKG,TOSHIBA MG08ACA16TA,1.60009E+13,1,iad1,50,1004,3,,FALSE,100,0,80,0,100,8005,100,16,100,3,100,0,100,0,54,18441,100,0,,,100,16,,,,,,,,,,,,,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,15,100,28,100,36,,,100,1,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100,35127298,55,18064,100,0,100,0,,,100,591,,,,,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,
04-11-2024,ZA154C5D,ST8000NM0055,8.00156E+12,1,sac0,0,1043,1,13,FALSE,78,67689936,,,85,0,100,29,100,96,84,257081697,,,27,64741,100,0,,,100,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,77,23,92,17384,100,32,100,234,23,23,1,67689936,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,64693,100,1.09926E+11,100,5.59909E+11,,,,,,,,,,,,,,,,,,,,
04-11-2024,ZHZ5YGM5,ST12000NM0008,1.20001E+13,1,phx1,0,1070,10,43,FALSE,75,30406544,,,90,0,100,14,100,1816,73,20847125,,,55,40096,100,0,,,100,14,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,4,100,0,,,64,36,,,100,3,100,1907,36,36,3,30406544,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,39849,100,1.25941E+11,100,6.59247E+11,,,,,,,,,,,,,,,,,,,,
04-11-2024,ZHZ6B7CN,ST12000NM0008,1.20001E+13,1,sac2,0,1114,3,1,FALSE,59,105660280,,,91,0,100,9,91,36112,84,225693153,,,59,36356,100,0,,,100,8,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,117,100,196611,,,71,29,,,100,2,100,1779,29,29,1,105660280,,,100,40,100,40,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,36062,100,1.2875E+11,100,3.93332E+11,,,,,,,,,,,,,,,,,,,,
04-11-2024,20W0A0GAF97G,TOSHIBA MG07ACA14TA,1.40005E+13,1,sac0,0,1117,17,30,FALSE,100,0,100,0,100,7717,100,6,100,1,100,0,100,0,22,31454,100,0,,,100,6,,,,,,,,,,,,,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,2,100,3,100,63,100,32,,,100,1,100,1,100,4,200,0,,,,,,,,,,,,,,,,,100,1835008,23,30955,100,0,100,0,,,100,534,,,,,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,
