date,serial_number,model,capacity_bytes,failure,datacenter,cluster_id,vault_id,pod_id,pod_slot_num,is_legacy_format,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_27_normalized,smart_27_raw,smart_71_normalized,smart_71_raw,smart_82_normalized,smart_82_raw,smart_90_normalized,smart_90_raw,smart_160_normalized,smart_160_raw,smart_161_normalized,smart_161_raw,smart_163_normalized,smart_163_raw,smart_164_normalized,smart_164_raw,smart_165_normalized,smart_165_raw,smart_166_normalized,smart_166_raw,smart_167_normalized,smart_167_raw,smart_168_normalized,smart_168_raw,smart_169_normalized,smart_169_raw,smart_170_normalized,smart_170_raw,smart_171_normalized,smart_171_raw,smart_172_normalized,smart_172_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_175_normalized,smart_175_raw,smart_176_normalized,smart_176_raw,smart_177_normalized,smart_177_raw,smart_178_normalized,smart_178_raw,smart_179_normalized,smart_179_raw,smart_180_normalized,smart_180_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_211_normalized,smart_211_raw,smart_212_normalized,smart_212_raw,smart_218_normalized,smart_218_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_230_normalized,smart_230_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_234_normalized,smart_234_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_244_normalized,smart_244_raw,smart_245_normalized,smart_245_raw,smart_246_normalized,smart_246_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw
2024-08-29,3070A15XF97G,TOSHIBA MG07ACA14TA,14000519643136.0,1,sac2,0,1108,10,20.0,False,100.0,0.0,100.0,0.0,100.0,7753.0,100.0,5.0,100.0,0.0,100.0,0.0,100.0,0.0,21.0,31604.0,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,161664.0,100.0,2.0,100.0,9.0,100.0,38.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,19005448.0,22.0,31414.0,100.0,0.0,100.0,0.0,,,100.0,593.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-29,AAG2NG8H,HGST HUH721212ALN604,12000138625024.0,1,sac2,0,1123,9,54.0,False,100.0,0.0,100.0,0.0,161.0,409.0,100.0,14.0,100.0,5.0,100.0,0.0,100.0,0.0,94.0,47714.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,2130.0,99.0,2130.0,136.0,44.0,,,100.0,5.0,100.0,3.0,100.0,15.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-29,ZHZ3R87F,ST12000NM0008,12000138625024.0,1,sac2,0,1132,16,55.0,False,81.0,124552536.0,,,90.0,0.0,100.0,13.0,100.0,0.0,86.0,435154302.0,,,52.0,42475.0,100.0,0.0,,,100.0,13.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,45.0,100.0,327685.0,,,57.0,43.0,,,100.0,449.0,99.0,2404.0,43.0,43.0,1.0,124552536.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,42130.0,100.0,132846375680.0,100.0,571870088432.0,,,,,,,,,,,,,,,,,,,,
2024-08-29,ZL0052G6,ST12000NM0008,12000138625024.0,1,sac2,0,1138,9,23.0,False,76.0,43161392.0,,,97.0,0.0,100.0,3.0,100.0,1568.0,89.0,794406869.0,,,57.0,38157.0,100.0,0.0,,,100.0,3.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,103.0,100.0,393222.0,,,62.0,38.0,,,100.0,1.0,99.0,2813.0,38.0,38.0,1.0,43161392.0,,,100.0,48.0,100.0,48.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,37732.0,100.0,125338525864.0,100.0,417918516200.0,,,,,,,,,,,,,,,,,,,,
2024-08-29,31J0A0E5FV8G,TOSHIBA MG08ACA16TEY,16000900661248.0,1,ams5,31,2007,0,11.0,False,100.0,0.0,100.0,0.0,100.0,6920.0,100.0,14.0,100.0,2.0,100.0,0.0,100.0,0.0,29.0,28571.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,13.0,100.0,61.0,100.0,35.0,,,100.0,2.0,,,100.0,25.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,266710480715.0,100.0,492556602212.0,,,,,,,,,,,,,,,,,,,,
2024-08-29,22D0A1EXFV8G,TOSHIBA MG08ACA16TEY,16000900661248.0,1,ams5,31,2019,17,20.0,False,100.0,0.0,100.0,0.0,100.0,6807.0,100.0,14.0,100.0,0.0,100.0,0.0,100.0,0.0,56.0,17816.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,13.0,100.0,103.0,100.0,27.0,,,100.0,0.0,,,100.0,2.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,156851186154.0,100.0,277939168984.0,,,,,,,,,,,,,,,,,,,,
2024-08-29,3370A0A0FVKG,TOSHIBA MG08ACA16TA,16000900661248.0,1,ams5,31,2023,12,49.0,False,100.0,0.0,100.0,0.0,100.0,8120.0,100.0,11.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,8938.0,100.0,0.0,,,100.0,11.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,10.0,100.0,30.0,100.0,37.0,,,100.0,0.0,100.0,425.0,1.0,425.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,135266308.0,82.0,7359.0,100.0,0.0,100.0,0.0,,,100.0,523.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-29,12D0A00HFVKG,TOSHIBA MG08ACA16TA,16000900661248.0,1,phx1,40,2019,15,29.0,False,100.0,0.0,100.0,0.0,100.0,8026.0,100.0,11.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,9102.0,100.0,0.0,,,100.0,11.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,10.0,100.0,26.0,100.0,30.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,151781380.0,78.0,8899.0,100.0,0.0,100.0,0.0,,,100.0,594.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-29,6240A0YKFVKG,TOSHIBA MG08ACA16TA,16000900661248.0,1,iad1,50,1003,0,0.0,False,100.0,0.0,90.0,0.0,100.0,3213.0,100.0,6.0,100.0,0.0,100.0,0.0,100.0,0.0,60.0,16362.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,912.0,100.0,5.0,100.0,1373.0,100.0,27.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,268435460.0,60.0,16022.0,100.0,0.0,100.0,0.0,,,100.0,533.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-29,6250A1FXFVKG,TOSHIBA MG08ACA16TA,16000900661248.0,1,iad1,50,1003,10,15.0,False,100.0,0.0,90.0,0.0,100.0,8032.0,100.0,6.0,100.0,0.0,100.0,0.0,100.0,0.0,60.0,16330.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,57.0,100.0,5.0,100.0,1497.0,100.0,29.0,,,100.0,0.0,100.0,31.0,100.0,30.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,152698881.0,61.0,15917.0,100.0,0.0,100.0,0.0,,,100.0,529.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-29,8220A0J7FVKG,TOSHIBA MG08ACA16TA,16000900661248.0,1,iad1,50,1005,4,31.0,False,100.0,0.0,90.0,0.0,100.0,8068.0,100.0,8.0,100.0,0.0,100.0,0.0,100.0,0.0,62.0,15594.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,22.0,100.0,7.0,100.0,185.0,100.0,33.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,118489091.0,62.0,15311.0,100.0,0.0,100.0,0.0,,,100.0,594.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-29,Z2D0A001FVKG,TOSHIBA MG08ACA16TA,16000900661248.0,1,iad1,50,1016,12,10.0,False,100.0,0.0,100.0,0.0,100.0,4978.0,100.0,10.0,100.0,0.0,100.0,0.0,100.0,0.0,85.0,6247.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,3.0,100.0,9.0,100.0,20.0,100.0,26.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,1441798.0,85.0,6050.0,100.0,0.0,100.0,0.0,,,100.0,534.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-04,ZA14EVV4,ST8000NM0055,8001563222016.0,1,sac0,0,1040,2,56.0,False,75.0,28912512.0,,,88.0,0.0,100.0,17.0,100.0,16.0,96.0,4011298427.0,,,28.0,63897.0,100.0,0.0,,,100.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,60.0,40.0,74.0,52041.0,100.0,61.0,60.0,81595.0,40.0,40.0,75.0,28912512.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,63842.0,100.0,110055600736.0,100.0,575372538570.0,,,,,,,,,,,,,,,,,,,,
2024-07-04,ZA180RKC,ST8000NM0055,8001563222016.0,1,sac0,0,1044,19,31.0,False,80.0,102176288.0,,,89.0,0.0,100.0,27.0,100.0,88.0,95.0,2988642810.0,,,31.0,61195.0,100.0,0.0,,,100.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,68.0,32.0,93.0,14047.0,100.0,64.0,69.0,63969.0,32.0,32.0,80.0,102176288.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,61132.0,100.0,106869511128.0,100.0,527807052898.0,,,,,,,,,,,,,,,,,,,,
2024-07-04,ZA180RBZ,ST8000NM0055,8001563222016.0,1,phx1,0,1055,10,12.0,False,44.0,50668034.0,,,89.0,0.0,100.0,36.0,18.0,61664.0,95.0,3531183678.0,,,32.0,60019.0,100.0,0.0,,,100.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,1.0,452.0,100.0,25770196998.0,100.0,0.0,74.0,26.0,92.0,16791.0,100.0,185.0,87.0,26111.0,26.0,26.0,77.0,50668034.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,59734.0,100.0,106952340224.0,100.0,781350282552.0,,,,,,,,,,,,,,,,,,,,
2024-07-04,5PHKMNLD,HGST HUH721212ALE604,12000138625024.0,1,phx1,0,1056,6,52.0,False,100.0,0.0,132.0,96.0,163.0,402.0,100.0,12.0,100.0,9.0,100.0,0.0,132.0,17.0,96.0,29688.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1087.0,100.0,1087.0,171.0,35.0,,,100.0,9.0,100.0,32.0,100.0,34.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-04,189UP7EXT,TOSHIBA MQ01ABF050M,500107862016.0,1,phx1,0,1063,1,,False,100.0,0.0,100.0,0.0,100.0,1447.0,100.0,12.0,100.0,0.0,100.0,0.0,100.0,0.0,1.0,40855.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,10.0,100.0,3.0,100.0,23.0,100.0,34.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,0.0,1.0,40864.0,100.0,0.0,100.0,0.0,,,100.0,178.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
