date,serial_number,model,capacity_bytes,failure,datacenter,cluster_id,vault_id,pod_id,pod_slot_num,is_legacy_format,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_27_normalized,smart_27_raw,smart_71_normalized,smart_71_raw,smart_82_normalized,smart_82_raw,smart_90_normalized,smart_90_raw,smart_160_normalized,smart_160_raw,smart_161_normalized,smart_161_raw,smart_163_normalized,smart_163_raw,smart_164_normalized,smart_164_raw,smart_165_normalized,smart_165_raw,smart_166_normalized,smart_166_raw,smart_167_normalized,smart_167_raw,smart_168_normalized,smart_168_raw,smart_169_normalized,smart_169_raw,smart_170_normalized,smart_170_raw,smart_171_normalized,smart_171_raw,smart_172_normalized,smart_172_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_175_normalized,smart_175_raw,smart_176_normalized,smart_176_raw,smart_177_normalized,smart_177_raw,smart_178_normalized,smart_178_raw,smart_179_normalized,smart_179_raw,smart_180_normalized,smart_180_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_211_normalized,smart_211_raw,smart_212_normalized,smart_212_raw,smart_218_normalized,smart_218_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_230_normalized,smart_230_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_234_normalized,smart_234_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_244_normalized,smart_244_raw,smart_245_normalized,smart_245_raw,smart_246_normalized,smart_246_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,source_file
2025-04-01,AAG6TBKH,HGST HUH721212ALN604,12000138625024,1,sac2,0,1123,11,35.0,False,100.0,0.0,100.0,0.0,162.0,405.0,100.0,18.0,89.0,4154.0,100.0,0.0,100.0,0.0,93.0,52865.0,100.0,0.0,,,100.0,18.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,18631.0,85.0,18631.0,162.0,37.0,,,89.0,4154.0,100.0,0.0,100.0,10.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01.csv
2025-04-01,ZHZ4QY4Y,ST12000NM0008,12000138625024,1,sac0,0,1136,12,,False,66.0,66822920.0,,,90.0,0.0,100.0,17.0,100.0,688.0,84.0,273120236.0,,,50.0,44054.0,100.0,0.0,,,100.0,17.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,94.0,100.0,131074.0,,,77.0,23.0,,,100.0,2.0,99.0,2309.0,23.0,23.0,2.0,66822920.0,,,1.0,59544.0,1.0,59544.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,43767.0,100.0,126874138768.0,100.0,629297523292.0,,,,,,,,,,,,,,,,,,,,,2025-04-01.csv
2025-04-01,ZLW030BM,ST12000NM001G,12000138625024,1,sac0,0,1136,18,,False,46.0,11026466.0,,,90.0,0.0,100.0,12.0,98.0,11008.0,88.0,647383275.0,,,70.0,26533.0,100.0,0.0,,,100.0,11.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,95.0,100.0,0.0,,,72.0,28.0,,,100.0,2.0,100.0,1183.0,28.0,28.0,,,,,100.0,176.0,100.0,176.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,26402.0,100.0,67614721032.0,100.0,425561573126.0,,,,,,,,,,,,,,,,,,,,,2025-04-01.csv
2025-04-01,81B0A00DFVKG,TOSHIBA MG08ACA16TA,16000900661248,1,phx1,0,1410,4,,False,100.0,0.0,100.0,0.0,100.0,8156.0,100.0,3.0,100.0,0.0,100.0,0.0,100.0,0.0,63.0,15054.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,2.0,100.0,13.0,100.0,28.0,,,100.0,0.0,100.0,3.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,135266310.0,63.0,14934.0,100.0,0.0,100.0,0.0,,,100.0,537.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01.csv
2025-04-01,1PGZGJXY,WDC WUH722222ALE6L4,22000969973760,1,phx1,0,1414,6,,False,85.0,41419453.0,148.0,48.0,85.0,310.0,100.0,13.0,100.0,0.0,100.0,0.0,140.0,15.0,100.0,3372.0,100.0,0.0,,,100.0,13.0,,,,,,,,,,,100.0,6553700.0,,,,,,,100.0,0.0,,,100.0,528280977408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,151.0,100.0,151.0,54.0,40.0,,,100.0,0.0,100.0,112.0,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01.csv
2025-04-01,ZL2L8J4C,ST16000NM001G,16000900661248,1,phx1,40,2007,5,,False,82.0,161741280.0,,,90.0,0.0,100.0,20.0,60.0,52392.0,88.0,705350222.0,,,69.0,27359.0,100.0,0.0,,,100.0,20.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,90.0,68721705127.0,,,63.0,37.0,,,100.0,14.0,98.0,5162.0,37.0,37.0,,,,,100.0,16.0,100.0,16.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,25453.0,100.0,196199244160.0,100.0,444588285071.0,,,,,,,,,,,,,,,,,,,,,2025-04-01.csv
2025-04-01,ZGG4H3JA,WDC WUH722222ALE6L4,22000969973760,1,phx1,40,2025,6,14.0,False,100.0,0.0,147.0,51.0,84.0,352.0,100.0,8.0,100.0,0.0,100.0,0.0,140.0,15.0,100.0,8991.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,100.0,6553700.0,,,,,,,100.0,0.0,,,100.0,554050781184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,508.0,100.0,508.0,66.0,30.0,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01.csv
2025-04-02,ZA18340X,ST8000NM0055,8001563222016,1,sac0,0,1044,10,,False,57.0,89617416.0,,,88.0,0.0,100.0,26.0,81.0,11296.0,90.0,898047497.0,,,23.0,67707.0,100.0,0.0,,,100.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,1.0,248.0,100.0,0.0,100.0,0.0,68.0,32.0,93.0,14581.0,100.0,38.0,60.0,81726.0,32.0,32.0,80.0,89617416.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,67642.0,100.0,115209700832.0,100.0,595360400446.0,,,,,,,,,,,,,,,,,,,,,2025-04-02.csv
2025-04-02,2AGHLBPY,HGST HUH721212ALN604,12000138625024,1,sac2,0,1125,12,,False,100.0,0.0,132.0,96.0,163.0,404.0,100.0,24.0,100.0,6.0,100.0,0.0,128.0,18.0,93.0,51342.0,100.0,0.0,,,100.0,22.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1895.0,99.0,1895.0,181.0,33.0,,,100.0,6.0,100.0,36.0,100.0,3.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02.csv
2025-04-02,8180A139FVKG,TOSHIBA MG08ACA16TA,16000900661248,1,phx1,0,1410,19,,False,100.0,0.0,100.0,0.0,100.0,8076.0,100.0,4.0,100.0,0.0,100.0,0.0,100.0,0.0,63.0,15097.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,134.0,100.0,3.0,100.0,15.0,100.0,26.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,85721091.0,63.0,14964.0,100.0,0.0,100.0,0.0,,,100.0,533.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02.csv
2025-04-02,71R0A1J0FV8G,TOSHIBA MG08ACA16TEY,16000900661248,1,ams5,31,2014,11,,False,100.0,0.0,100.0,0.0,100.0,6904.0,100.0,17.0,90.0,1050.0,100.0,0.0,100.0,0.0,32.0,27480.0,100.0,0.0,,,100.0,17.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,16.0,100.0,682.0,100.0,36.0,,,100.0,123.0,,,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,286968627106.0,100.0,529319928574.0,,,,,,,,,,,,,,,,,,,,,2025-04-02.csv
2025-04-03,5PHKUEBD,HGST HUH721212ALE604,12000138625024,1,phx1,0,1059,18,8.0,False,100.0,0.0,129.0,104.0,253.0,53.0,100.0,153.0,100.0,0.0,100.0,0.0,140.0,15.0,96.0,33920.0,100.0,0.0,,,100.0,153.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1341.0,99.0,1341.0,206.0,29.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-03.csv
2025-04-03,X8R0A008F97G,TOSHIBA MG07ACA14TA,14000519643136,1,phx1,0,1063,19,,False,100.0,0.0,100.0,0.0,100.0,7873.0,100.0,40.0,100.0,21.0,100.0,0.0,100.0,0.0,1.0,47417.0,100.0,0.0,,,100.0,32.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1.0,100.0,9.0,100.0,215.0,100.0,26.0,,,100.0,20.0,100.0,1.0,100.0,62.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,17563650.0,1.0,46386.0,100.0,0.0,100.0,0.0,,,100.0,536.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-03.csv
2025-04-03,Z050A01DF97G,TOSHIBA MG07ACA14TA,14000519643136,1,phx1,0,1078,13,,False,100.0,0.0,100.0,0.0,100.0,7683.0,100.0,4.0,100.0,0.0,100.0,0.0,100.0,0.0,8.0,37072.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,565452.0,100.0,1.0,100.0,146.0,100.0,34.0,,,100.0,0.0,100.0,2.0,100.0,3.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,35258369.0,9.0,36724.0,100.0,0.0,100.0,0.0,,,100.0,595.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-03.csv
2025-04-03,ZL23TT4J,ST16000NM001G,16000900661248,1,phx1,0,1087,8,13.0,False,67.0,120991568.0,,,90.0,0.0,100.0,10.0,100.0,1592.0,83.0,208343135.0,,,62.0,33402.0,100.0,0.0,,,100.0,10.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,42.0,100.0,0.0,,,73.0,27.0,,,100.0,1.0,99.0,3564.0,27.0,27.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,32372.0,100.0,161758458552.0,100.0,473868399690.0,,,,,,,,,,,,,,,,,,,,,2025-04-03.csv
2025-04-03,8HJTBVSH,HGST HUH721212ALN604,12000138625024,1,sac2,0,1118,4,,False,100.0,0.0,100.0,0.0,100.0,0.0,100.0,9.0,100.0,33.0,100.0,0.0,100.0,0.0,93.0,55087.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,2067.0,99.0,2067.0,187.0,32.0,,,100.0,33.0,100.0,27.0,100.0,57.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-03.csv
2025-04-03,3ZHG679Z,WDC WUH722222ALE6L4,22000969973760,1,phx1,0,1414,14,,False,100.0,1.0,148.0,48.0,86.0,331.0,100.0,14.0,100.0,0.0,100.0,0.0,140.0,15.0,100.0,3428.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,100.0,6553700.0,,,,,,,100.0,0.0,,,100.0,489626271744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,156.0,100.0,156.0,69.0,28.0,,,100.0,0.0,100.0,360.0,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-03.csv
