date,serial_number,model,capacity_bytes,failure,datacenter,cluster_id,vault_id,pod_id,pod_slot_num,is_legacy_format,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_27_normalized,smart_27_raw,smart_71_normalized,smart_71_raw,smart_82_normalized,smart_82_raw,smart_90_normalized,smart_90_raw,smart_160_normalized,smart_160_raw,smart_161_normalized,smart_161_raw,smart_163_normalized,smart_163_raw,smart_164_normalized,smart_164_raw,smart_165_normalized,smart_165_raw,smart_166_normalized,smart_166_raw,smart_167_normalized,smart_167_raw,smart_168_normalized,smart_168_raw,smart_169_normalized,smart_169_raw,smart_170_normalized,smart_170_raw,smart_171_normalized,smart_171_raw,smart_172_normalized,smart_172_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_175_normalized,smart_175_raw,smart_176_normalized,smart_176_raw,smart_177_normalized,smart_177_raw,smart_178_normalized,smart_178_raw,smart_179_normalized,smart_179_raw,smart_180_normalized,smart_180_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_218_normalized,smart_218_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_230_normalized,smart_230_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_234_normalized,smart_234_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_244_normalized,smart_244_raw,smart_245_normalized,smart_245_raw,smart_246_normalized,smart_246_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,source_file
2023-10-02,ZA12A7Q2,ST8000DM002,8001563222016,1,sac0,0,1035,1,3.0,False,76.0,35512312.0,,,84.0,0.0,100.0,9.0,98.0,10520.0,90.0,1008544992.0,,,29.0,62859.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,42.0,58.0,100.0,0.0,100.0,0.0,70.0,30.0,95.0,11353.0,100.0,2.0,88.0,25439.0,30.0,30.0,18.0,35512312.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,62787.0,100.0,113086207600.0,100.0,504346350936.0,,,,,,,,,,,,,,,,,,,,,2023-10-02.csv
2023-10-02,PL2331LAH3AWTJ,HGST HMS5C4040BLE640,4000787030016,1,phx1,0,1049,9,4.0,False,100.0,0.0,135.0,99.0,131.0,534.0,100.0,18.0,73.0,669.0,100.0,0.0,113.0,42.0,92.0,58574.0,100.0,0.0,,,100.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,2290.0,99.0,2290.0,214.0,28.0,,,63.0,842.0,100.0,24.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-02.csv
2023-10-02,PL1331LAHEM45H,HGST HMS5C4040ALE640,4000787030016,1,phx1,0,1051,1,48.0,False,100.0,0.0,133.0,106.0,130.0,539.0,100.0,17.0,48.0,1108.0,100.0,0.0,113.0,42.0,92.0,57399.0,100.0,0.0,,,100.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,5835.0,96.0,5835.0,153.0,39.0,,,46.0,1146.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-02.csv
2023-10-02,ZA173SXJ,ST8000NM0055,8001563222016,1,phx1,0,1053,0,35.0,False,83.0,206317184.0,,,89.0,0.0,100.0,15.0,100.0,0.0,92.0,1481476728.0,,,38.0,54673.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,78.0,22.0,100.0,0.0,100.0,0.0,61.0,39.0,93.0,15605.0,100.0,191.0,91.0,18234.0,39.0,39.0,83.0,206317184.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,54559.0,100.0,101440883032.0,100.0,695197693539.0,,,,,,,,,,,,,,,,,,,,,2023-10-02.csv
2023-10-02,ZA1818T0,ST8000NM0055,8001563222016,1,phx1,0,1055,17,52.0,False,68.0,243174024.0,,,89.0,0.0,100.0,20.0,92.0,31752.0,96.0,3681673359.0,,,40.0,53388.0,100.0,0.0,,,100.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,77.0,23.0,100.0,0.0,100.0,0.0,58.0,42.0,96.0,9849.0,100.0,153.0,89.0,23892.0,42.0,42.0,84.0,243174024.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,53287.0,100.0,97785428816.0,100.0,644783774954.0,,,,,,,,,,,,,,,,,,,,,2023-10-02.csv
2023-10-02,ZHZ4XNLB,ST12000NM0008,12000138625024,1,phx1,0,1068,2,32.0,False,74.0,117210408.0,,,91.0,0.0,100.0,10.0,100.0,3488.0,85.0,291016857.0,,,65.0,31510.0,100.0,0.0,,,100.0,9.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,71.0,100.0,0.0,,,64.0,36.0,,,100.0,3.0,99.0,2625.0,36.0,36.0,1.0,117210408.0,,,100.0,72.0,100.0,72.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,30998.0,100.0,108587427960.0,100.0,588308329962.0,,,,,,,,,,,,,,,,,,,,,2023-10-02.csv
2023-10-02,10F0A0BCF97G,TOSHIBA MG07ACA14TA,14000519643136,1,phx1,0,1069,7,52.0,False,100.0,0.0,100.0,0.0,100.0,8022.0,100.0,7.0,100.0,0.0,100.0,0.0,100.0,0.0,22.0,31455.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1.0,100.0,1.0,100.0,594.0,100.0,36.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,67633155.0,24.0,30773.0,100.0,0.0,100.0,0.0,,,100.0,583.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-02.csv
2023-10-02,ZL23WCZF,ST16000NM001G,16000900661248,1,phx1,0,1087,16,36.0,False,83.0,180521816.0,,,91.0,0.0,100.0,9.0,100.0,56.0,86.0,393539158.0,,,77.0,20241.0,100.0,0.0,,,100.0,8.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,49.0,100.0,0.0,,,64.0,36.0,,,100.0,2.0,99.0,2716.0,36.0,36.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,19366.0,100.0,101835939784.0,100.0,337075750998.0,,,,,,,,,,,,,,,,,,,,,2023-10-02.csv
2023-10-02,8HKS2ZRH,HGST HUH721212ALN604,12000138625024,1,sac0,0,1120,1,20.0,False,100.0,0.0,132.0,96.0,253.0,91.0,100.0,40.0,100.0,0.0,100.0,0.0,128.0,18.0,95.0,40407.0,100.0,0.0,,,100.0,39.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1547.0,99.0,1547.0,181.0,33.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-02.csv
2023-10-02,AAHMX1BH,HGST HUH721212ALN604,12000138625024,1,sac2,0,1124,15,20.0,False,95.0,655361.0,100.0,0.0,168.0,412.0,100.0,10.0,100.0,1.0,100.0,0.0,100.0,0.0,95.0,38449.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1439.0,99.0,1439.0,153.0,39.0,,,100.0,1.0,100.0,32.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-02.csv
